6/17/2021,AU,Australia,WPRO,17,30291,0,910
6/18/2021,AU,Australia,WPRO,11,30302,0,910
6/19/2021,AU,Australia,WPRO,11,30313,0,910
6/20/2021,AU,Australia,WPRO,10,30323,0,910
6/21/2021,AU,Australia,WPRO,8,30331,0,910
6/22/2021,AU,Australia,WPRO,25,30356,0,910
6/23/2021,AU,Australia,WPRO,10,30366,0,910
6/24/2021,AU,Australia,WPRO,12,30378,0,910
6/25/2021,AU,Australia,WPRO,30,30408,0,910
6/26/2021,AU,Australia,WPRO,14,30422,0,910
6/27/2021,AU,Australia,WPRO,35,30457,0,910
6/28/2021,AU,Australia,WPRO,42,30499,0,910
6/29/2021,AU,Australia,WPRO,29,30528,0,910
6/30/2021,AU,Australia,WPRO,34,30562,0,910
7/1/2021,AU,Australia,WPRO,48,30610,0,910
7/2/2021,AU,Australia,WPRO,33,30643,0,910
7/3/2021,AU,Australia,WPRO,42,30685,0,910
7/4/2021,AU,Australia,WPRO,49,30734,0,910
7/5/2021,AU,Australia,WPRO,23,30757,0,910
7/6/2021,AU,Australia,WPRO,46,30803,0,910
7/7/2021,AU,Australia,WPRO,29,30832,0,910
7/8/2021,AU,Australia,WPRO,29,30861,0,910
7/9/2021,AU,Australia,WPRO,44,30905,0,910
7/10/2021,AU,Australia,WPRO,50,30955,0,910
7/11/2021,AU,Australia,WPRO,62,31017,0,910
7/12/2021,AU,Australia,WPRO,86,31103,0,910
7/13/2021,AU,Australia,WPRO,121,31224,1,911
7/14/2021,AU,Australia,WPRO,99,31323,1,912
7/15/2021,AU,Australia,WPRO,108,31431,0,912
7/16/2021,AU,Australia,WPRO,85,31516,0,912
7/17/2021,AU,Australia,WPRO,116,31632,0,912
7/18/2021,AU,Australia,WPRO,139,31771,1,913
7/19/2021,AU,Australia,WPRO,127,31898,1,914
7/20/2021,AU,Australia,WPRO,119,32017,0,914
7/21/2021,AU,Australia,WPRO,110,32127,1,915
7/22/2021,AU,Australia,WPRO,141,32268,0,915
7/23/2021,AU,Australia,WPRO,159,32427,0,915
7/24/2021,AU,Australia,WPRO,150,32577,0,915
7/25/2021,AU,Australia,WPRO,178,32755,1,916
7/26/2021,AU,Australia,WPRO,161,32916,2,918
7/27/2021,AU,Australia,WPRO,165,33081,0,918
7/28/2021,AU,Australia,WPRO,186,33267,2,920
7/29/2021,AU,Australia,WPRO,204,33471,1,921
7/30/2021,AU,Australia,WPRO,261,33732,1,922
7/31/2021,AU,Australia,WPRO,177,33909,1,923
8/1/2021,AU,Australia,WPRO,218,34127,0,923
8/2/2021,AU,Australia,WPRO,255,34382,1,924
8/3/2021,AU,Australia,WPRO,228,34610,0,924
8/4/2021,AU,Australia,WPRO,221,34831,1,925
8/5/2021,AU,Australia,WPRO,251,35082,0,925
8/6/2021,AU,Australia,WPRO,297,35379,2,927
8/7/2021,AU,Australia,WPRO,303,35682,5,932
8/8/2021,AU,Australia,WPRO,356,36038,3,935
8/9/2021,AU,Australia,WPRO,291,36329,1,936
8/10/2021,AU,Australia,WPRO,297,36626,4,940
8/11/2021,AU,Australia,WPRO,378,37004,1,941
8/12/2021,AU,Australia,WPRO,368,37372,3,944
8/13/2021,AU,Australia,WPRO,382,37754,3,947
8/14/2021,AU,Australia,WPRO,407,38161,1,948
8/15/2021,AU,Australia,WPRO,489,38650,5,953
8/16/2021,AU,Australia,WPRO,441,39091,5,958
8/17/2021,AU,Australia,WPRO,508,39599,7,965
8/18/2021,AU,Australia,WPRO,490,40089,2,967
8/19/2021,AU,Australia,WPRO,674,40763,3,970
8/20/2021,AU,Australia,WPRO,748,41511,1,971
8/21/2021,AU,Australia,WPRO,705,42216,3,974
8/22/2021,AU,Australia,WPRO,895,43111,4,978
8/23/2021,AU,Australia,WPRO,902,44013,3,981
8/24/2021,AU,Australia,WPRO,895,44908,3,984
8/25/2021,AU,Australia,WPRO,825,45733,0,984
8/26/2021,AU,Australia,WPRO,976,46709,2,986
8/27/2021,AU,Australia,WPRO,1120,47829,3,989
8/28/2021,AU,Australia,WPRO,975,48804,2,991
8/29/2021,AU,Australia,WPRO,1124,49928,2,993
8/30/2021,AU,Australia,WPRO,1315,51243,6,999
8/31/2021,AU,Australia,WPRO,1351,52594,3,1002
9/1/2021,AU,Australia,WPRO,1237,53831,4,1006
9/2/2021,AU,Australia,WPRO,1252,55083,6,1012
9/3/2021,AU,Australia,WPRO,1482,56565,7,1019
